-123.740306,-91.068184
181.291484,-147.095745
242.325575,-49.222524
61.524203,152.973257
-176.119714,-16.229855
-257.227249,193.014716
-77.146892,966.015707
-16.284345,-386.282546
248.833215,157.402971
-193.751515,-77.066130
-209.413892,-117.953723
356.059503,-911.402413
-260.940604,-168.913330
-307.626679,-21.642219
0.000000,0.000000
265.368521,-8.146379
-23.395142,-157.689981
180.313895,-38.031833
-55.263951,185.221731
-174.367089,88.478690
372.756675,-273.623281
-140.691902,-200.341402
190.673397,-135.272853
226.123996,-55.413207
84.322202,141.271539
110.455423,-136.413866
169.544333,-112.110411
-49.302181,178.219292
202.299479,-85.703504
-177.500706,106.938427
-79.527435,210.159576
-473.779604,-43.409732
-410.856143,318.499144
232.090368,-916.242140
-121.213569,-299.676448
-276.826869,-78.071944
-429.672544,-280.631722
811.459473,541.194628
-184.826419,-151.687381
-215.877732,98.876114
-629.054785,-452.499725
464.429183,-686.794896
-277.218434,14.589646
41.545779,-286.071858
329.916935,159.917985
71.129248,183.683947
31.443715,186.824525
45.353718,-236.756530
219.415334,128.418932
84.112760,180.849630
-141.752366,-127.073779
-258.705915,-139.276966
-48.573599,-705.936406
-154.411385,365.343409
-304.612488,124.282603
-433.612034,269.072909
782.175898,-506.589902
238.849648,-11.383189
-137.329357,-71.386133
104.260314,172.322665
-92.085644,-274.231342
-129.620965,221.168294
-371.020201,106.933929
518.781765,269.476092
162.247854,169.639631
81.108439,157.778397
-188.659016,72.797507
293.945029,70.542454
-213.625477,-5.219744
-211.201378,44.695725
-23232.606430,0.467415
13303.436293,0.579016
435.536714,289.780721
206.927844,91.927791
83.159381,-146.031240
-140.475269,117.717897
104.441880,265.804717
154.757000,262.393874
211.832914,-56.933088
175.758313,-9.754366
113.396611,98.258920
110.566361,-116.282367
-134.274951,-128.439666
-119.125148,-225.363076
-355.930358,-308.665704
-410.964228,-251.309980
405.676139,564.242701
-7.926423,277.451607
70.452823,-223.090720
-215.474202,-141.384136
254.286812,-192.996183
-32.542702,243.751000
71.121543,206.864029
-33.351084,261.800735
-208.975833,160.078735
327.000278,225.097447
-143.030446,-191.569014
-156.357490,-170.719243
355.880697,355.977566
146.707620,204.390946
165.573324,103.415634
175.721281,-58.937906
-158.717461,-40.210878
214.633180,59.117348
-206.411325,-66.760458
-20.766854,-215.481855
-412.923391,41.657430
-413.070147,92.268600
36296.297474,0.465497
35.315395,199.146785
48.125910,170.129830
-222.568419,-106.680936
247.988166,218.884598
-201.658962,-155.256282
120.634333,219.995087
-92.617521,-272.937354
10.102668,260.069672
-157.467974,-264.719283
317.330808,84.914692
95.338934,181.778019
-117.827951,132.756830
2.153823,-282.640916
-273.983736,218.628594
165.690906,-325.854764
-268.907908,-112.102690
5.968596,-301.030508
-135.284732,-357.025756
-130.945821,285.721468
178.599168,-333.059380
-260.525444,-52.816072
57.549102,-296.666786
212.966521,283.639357
-190.035911,-112.765738
72.355414,-265.156822
313.375348,-96.617438
158.550090,-96.310935
34.765397,-158.641345
55.331969,-191.118453
-219.078329,-105.670762
329.711961,20.028724
116.019143,165.023489
-165.845225,-10.066559
19.843611,-286.408141
-107.058196,367.196585
-241.486027,-178.382771
-406.948702,-159.558837
484.434656,-695.328263
-282.840902,-6.128988
244.671338,-152.129556
-88.637630,226.641731
59.824519,-212.018448
284.139192,-31.298606
163.662895,69.777196
150.552497,-34.390608
27.391805,155.259742
-173.919011,59.073492
-267.145257,-230.766555
-262.667399,755.772649
381.927740,-218.844199
203.398163,75.741424
15.421073,163.313838
61.561832,-183.111360
-228.976118,98.069012
322.662523,-33.432581
-154.338283,-132.889129
191.660341,63.944433
117.494460,-181.137607
11.519134,177.486396
-219.414675,-74.366519
298.066189,230.512126
238.048789,-79.363884
-162.893959,-34.975774
97.001095,200.343010
-305.804785,-40.757395
157.713238,-266.679205
-142.396233,261.529590
-246.118845,98.317730
-227.566233,505.368461
-138.673010,-500.992457
358.374009,-50.566933
56.461595,184.407031
-16.044964,-176.488505
-170.223621,201.978067
351.306335,-105.962623
206.135742,45.846292
147.189921,46.984207
111.837322,-105.998172
-152.279588,-73.446440
257.455980,-29.723603
190.749287,77.406299
140.155480,64.056147
60.930144,-150.299960
137.601323,128.473835
201.919832,-26.970248
-57.197037,153.720972
30.371840,191.405745
120.588225,-272.398652
-197.972796,133.404526
195.896311,-230.804565
-195.738142,-180.412052
261.400445,-27.614994
5.879574,-199.565250
70.665981,169.761035
214.568831,-125.313523
-96.313186,-165.081991
217.950161,51.293956
-200.966520,-21.266439
103.941366,-188.050133
-28.314195,-299.468698
202.832534,-139.939807
-9.563175,-212.618178
96.085635,190.197541
-103.762410,223.616454
-246.000749,-108.968079
238.162690,462.538136
-140.885442,265.251598
-137.940563,-233.135090
-329.584141,258.672327
-3.879629,509.678379
-360.339710,82.513423
-304.677924,256.087061
350.280670,783.995914
-284.767643,-84.928977
-14.255325,312.160070
45.546434,-401.676370
-212.306105,-175.619564
144.684038,-312.180345
98.331754,279.952940
-206.950496,91.083511
203.315217,249.834030
-138.968387,235.881093
-123.106317,-220.567963
354.315497,-230.099376
72.372631,-213.219824
-62.358142,186.949007
155.187260,230.000523
3.588938,251.762903
-230.165859,42.403494
-122.793938,374.577835
-16.974394,496.038551
-16.510701,316.579383
290.775371,-11.660913
-54.359992,174.211692
-58.638097,-177.166594
299.226803,-187.159446
125.779462,-178.443146
-182.932530,25.793766
260.992394,121.590809
183.821852,141.604733
61.267212,159.596975
-54.036983,-191.524457
268.986102,14.470302
5.708914,187.133116
-167.461247,67.246292
-381.545046,20.542598
3314.112418,0.491877
897.551780,96.705705
133.127498,151.705147
-50.696030,157.214821
1.486798,240.519266
-201.553313,-236.657237
-338.284100,84.938165
385.307690,-580.559573
-92.196625,-272.786892
235.699912,-89.947095
56.036525,199.550969
82.255963,170.073149
95.178592,209.358360
213.238944,-58.925390
-140.933460,111.568826
-21.953124,-211.086278
244.503357,305.000203
71.178656,-222.937288
-46.210597,-208.353985
61.975351,264.541006
-273.940664,47.474072
333.520100,-97.623983
-140.825966,168.437298
-180.644709,-105.135911
617.457896,1.785425
192.518409,-44.719300
144.113518,-25.013477
-80.835656,-125.770892
10.446712,200.876192
-272.993607,184.660435
-206.531440,-299.568554
-50.745342,-549.450181
330.103405,-130.364192
-173.343946,99.417691
-182.776758,-126.053265
693.104948,-381.026443
190.816671,-131.169039
128.428704,115.318785
-86.814286,156.486913
-149.258392,186.103838
-150.199008,427.810180
-406.880994,66.689167
-228.964287,-449.877510
391.527595,406.293843
-230.023241,75.797834
-252.928292,-81.550955
50461.083347,0.550152
-780.891610,560.364275
-548.151204,-501.856858
169.324418,626.222598
-11.077746,-316.659896
259.711462,38.759468
178.919144,54.617235
-109.188340,105.601889
-95.823010,-189.823517
451.146578,-117.982153
202.284736,24.100802
-135.573758,62.099139
-200.452515,-43.590335
-30983.154034,0.534675
431.171691,-177.459277
-174.778024,-106.179288
-159.885595,155.746938
-573.721488,-334.507945
-672.319516,34.167947
-29790.221428,0.492311
-253.404353,-501.153645
196.848454,348.822124
56.731512,-259.876958
-218.220810,-66.840356
272.165996,-214.837425
210.426652,-138.202368
-24.767248,-173.500466
-5.451524,-213.309001
-128.650827,269.735319
141.925968,-296.702527
166.729143,215.807828
-17.791617,-207.736609
19.171339,234.277224
269.212744,88.531283
45.816481,186.368714
-16.123358,-186.157652
58.000408,262.307802
-250.431820,-98.515673
-302.950328,-160.894860
-34141.498469,0.578177
5.047408,-292.008733
103.956825,216.030060
61.236946,-236.414349
-205.722519,104.606052
223.800774,248.220798
88.001775,252.384933
-153.151412,143.666739
284.933242,-113.057171
-152.838273,157.349148
-166.571696,-139.237417
-198.532552,560.056552
-375.101995,-236.918924
-285.356575,-365.170718
488.969028,324.230365
102.069572,-207.731053
-189.963661,30.204593
63.197222,-301.764090
327.050488,-130.153254
-188.017214,-27.888074
-175.760502,142.570567
230.900749,876.010725
-216.185792,238.534057
-208.342658,-232.344262
416.851676,328.458235
-153.257333,-184.125899
-221.066932,-89.947812
-46.254503,-651.373265
-191.066153,-355.445261
-143.722133,-306.371154
-303.446384,261.937799
-377.753026,278.239184
-89.402911,-654.322215
399.724626,18.509411
181.486159,33.183750
-11.684423,146.019878
137.163190,130.811351
146.389702,-168.890007
-120.922529,147.441684
-157.544890,-200.903916
76.747876,491.674900
-228.456043,-226.189784
-229.620107,239.382977
-393.483259,-397.303032
-204.537170,517.776792
-370.519257,-232.837052
464.743233,-102.854053
206.416542,-43.665339
64.681315,138.426032
-131.467108,-116.799175
285.412815,73.362202
-205.610299,42.014346
-120.291777,180.402633
-454.879524,-431.050132
423.574742,277.515853
128.023186,197.304313
111.460911,151.400106
127.794853,159.308243
-172.007120,100.622508
179.431812,-204.053742
232.808342,-129.852558
148.403068,103.550427
-31.466804,-168.566874
-208.245529,62.692603
-400.661093,190.398218
62840.735994,0.429871
254.773506,467.179160
-266.655278,-23.541487
-199.036602,-227.736640
487.849915,543.583561
-228.877369,112.432318
242.323021,113.858864
44.387283,-224.565025
191.029741,36.609658
-156.478501,-91.985615
207.756150,-21.622598
135.894014,-150.919510
159.965004,-41.861560
-107.586091,132.033263
209.187338,2.996827
-84.172278,173.577033
-137.060964,130.257693
441.730700,-145.924710
-177.477794,120.952465
-183.668867,115.221443
235.260337,736.870149
309.934660,82.449149
-112.482495,143.456324
98.881327,-182.379472
-27.050216,-275.691940
-40.571662,244.187631
-217.510634,-217.694061
217.675950,-323.634477
-168.547113,214.450495
-264.661031,-33.937915
512.091892,463.545475
154.298811,210.295290
-102.860600,-162.356874
156.938785,206.916850
154.817477,-205.875629
-20.460441,199.809265
110.574536,209.338958
232.386215,89.273590
77.845651,164.381218
125.140776,-133.486926
-136.339831,-150.762826
-243.275947,69.741540
-703.942676,89.478668
11686.074131,0.480240
-485.052826,225.156736
387.586669,324.187821
6.173703,-252.590859
-0.117161,215.681517
276.499163,50.914684
-53.179124,-179.488851
169.261975,96.534825
-175.737657,122.323713
-181.435800,-145.415384
-183.428037,-664.764080
-248.366893,-346.128405
389.351691,-15.164711
117.810475,-152.728447
-22.128848,163.512397
-38.549572,234.285391
243.092455,198.305694
-129.383844,-179.783114
84.688358,223.360726
263.280230,126.436761
77.239268,172.938196
117.438668,146.258313
4.092671,209.159985
160.530222,162.278986
154.614846,158.481328
178.099694,-63.620563
-15.024946,-170.215118
183.117498,-76.669573
138.171242,147.844445
152.855613,-85.886071
-171.772008,50.287217
179.823933,156.364030
91.092627,-240.494306
-22.869414,-200.212141
-224.396568,-127.202956
-28.804197,-403.491147
12.300525,-394.388084
-285.039090,4.380812
55.836187,388.047905
-138.748900,-338.949671
-5.376914,302.203778
-39.836745,-318.742291
-140.530211,260.855999
291.105764,-191.942013
202.080193,-101.046260
126.646825,-112.616476
174.509057,15.615874
55.187762,-151.751320
108.020827,-135.475875
142.934311,-157.266600
-192.032610,29.643516
-237.213237,131.128083
0.000000,0.000000
-234.562910,30.068297
223.282465,-92.076605
30.438703,-225.007904
114.891913,-156.113673
47.476867,221.270177
179.041731,-131.632126
203.350687,20.604445
-61.302231,146.421005
153.955108,-115.092413
39.155582,-223.054556
-170.770626,-112.613015
-268.044562,-209.010965
609.443725,363.096464
-87.411100,-216.137631
110.984971,189.817569
-247.477920,77.977922
-72.672373,286.986033
-62.131103,459.058854
320.971199,-26.230570
-72.186172,-169.827444
171.323383,-86.518707
-212.913389,26.216588
124.963560,-198.708484
-215.828621,-198.386577
136.495224,-241.983659
-219.671404,-177.671303
116.468300,262.397493
-48.256428,-294.532591
-142.232816,-214.010307
-132.686063,340.110798
71.277713,398.813213
-65.625892,-288.940837
-217.977745,183.170217
-20.250689,-412.553475
-114.325871,-356.171054
-39.731650,315.395959
309.024523,110.463650
-122.936183,156.735546
136.121800,-164.022935
-163.950735,198.879961
-115.790075,-230.130413
-368.741346,249.067718
-239.256918,-439.282985
507.334823,72.841876
197.149829,13.117894
-139.439767,-43.356175
194.672727,58.341277
-85.514189,201.103493
-105.755821,-173.639969
-369.760475,162.790504
528.632743,-207.294907
19.783580,224.177643
-66.613864,182.538306
-226.003430,-204.883679
421.153029,-132.135101
46.681196,-207.911672
146.029097,118.673377
205.006493,29.208522
147.705452,-66.161707
-116.271574,103.202227
-155.860764,158.621164
-396.445285,-432.813111
325.761305,441.028841
31.188831,-264.180625
9.788083,226.386701
-122.168861,-238.720466
-251.695762,200.582855
477.409185,104.472266
116.386149,173.889126
-169.921463,29.892095
-216.095787,193.315644
440.369794,715.922073
276.667648,-43.942157
-31.448920,-167.362275
88.141583,-168.711072
133.639532,-215.139816
-88.413400,193.760960
239.802129,103.653418
84.812138,194.461037
-98.726033,157.659670
-277.712419,49.959545
-515.400594,-329.799692
0.000000,0.000000
-71.445165,272.488425
-137.733908,206.549897
285.637117,256.813505
-122.607603,-207.529656
-170.206693,168.584585
-442.357054,194.784014
36.227005,712.850213
-293.363794,233.742916
348.413136,-82.172543
16.543537,-208.402904
-121.724232,142.508184
91.657814,-324.662872
-221.787548,-213.033545
293.008654,-113.742238
191.702640,106.211188
-162.185414,-16.700426
-118.921504,-205.227724
579.745022,-137.455092
84.289266,185.734641
62.577558,166.972034
189.416619,-124.033089
-93.436433,172.815107
-130.598525,183.925928
-424.268496,-109.800346
40.581421,-637.170011
306.138765,-223.196817
-68.571766,198.374272
68.238291,214.204394
-248.165579,-128.097531
-321.134424,43.726666
0.000000,0.000000
158.375296,-457.501785
-205.381722,179.603580
137.639405,-276.013402
288.227733,44.951824
-41.378110,168.368774
117.885329,-151.155017
228.217231,-79.064342
-34.060805,172.282196
130.943004,153.440296
-57.879063,229.254535
-49.262862,-233.099818
-110.583573,311.896522
36.248957,-339.697619
299.250768,-41.089774
35.247189,179.978284
92.201246,155.546889
121.400359,194.344081
-145.439590,151.196824
210.879456,178.406691
39.800328,241.209226
160.323371,-135.074495
207.556399,30.974800
-93.346676,-132.063443
-161.769173,117.343185
483.300632,-265.105566
61.364020,-222.065248
176.619108,-83.551207
-88.681882,171.001495
-213.973599,20.211067
-516.499907,-253.907540
7556.400146,0.573089
-964.776496,236.519141
93326.858800,0.462082
-133.775427,246.808784
-18.182999,-253.405710
-139.522441,310.898692
258.539991,-209.232572
-102.382453,207.857838
-172.164821,155.388259
291.781044,-371.709014
259.179755,64.716222
-161.841076,-53.568696
-2.928528,215.616700
329.061983,-218.939767
101.700166,-182.583593
-97.481160,-162.237427
26.388173,-268.607077
318.282526,-38.817815
-177.908484,34.740175
-120.738093,168.300230
579.026913,-303.348877
204.122694,-87.819879
-134.701853,93.953624
186.664862,-125.130400
186.438059,-149.941847
-172.154532,37.895674
-196.918408,-158.582330
842.473284,266.405207
-65.231592,204.910356
191.575129,65.231381
-172.977585,106.759331
208.993356,65.277075
-50.262795,-210.806688
-73.554951,-185.096715
-272.267878,-217.971896
331.231496,-314.316861
-250.536397,33.463667
263.085600,19.592814
-66.404327,193.034014
35.128233,-186.064735
155.147844,248.078615
179.863076,-139.535307
-185.020055,51.042506
250.713428,-27.616738
-36.901664,203.678750
132.430004,-134.306934
151.455611,-172.610766
25.038481,190.655702
-203.386906,82.311491
-227.023886,-279.832147
-90.325651,-640.203566
225.925371,296.606955
111.624900,-209.763626
-206.685763,-10.573757
301.244786,50.487287
136.845244,160.735223
46.578370,161.043948
88.321514,195.147863
-206.244472,-102.349260
222.917357,-209.783692
134.412564,221.441472
-170.341751,-96.624560
-238.226524,162.375766
-732.153473,312.554449
79.531599,871.109224
17.266811,367.100278
-269.351322,25.725987
-161.205830,352.928858
-356.609530,-415.978475
386.561129,-207.216229
-42.471814,-219.958063
194.042663,83.050328
-199.303618,-42.981205
223.182647,49.516152
180.298118,115.978859
126.850601,99.564067
-118.343239,-129.906584
-174.769367,-163.948468
-312.771472,-459.915236
-163.801565,-480.190827
346.955613,194.847521
-181.265625,-115.656003
132.766389,192.310542
-249.923687,-122.711463
-209.121719,-188.752699
-188.838544,698.297372
-407.837532,-91.564339
451.574103,145.574539
23.421264,219.850458
-170.229252,86.330500
-326.926393,153.222401
-113.424539,976.616413
-111.058185,398.373141
-112.149600,-301.516690
321.362750,-145.731789
-160.610215,-134.765672
-152.829076,-161.764520
511.669270,282.616227
-223.344817,-38.806964
172.355924,163.883274
-77.677900,-250.637388
156.226735,-171.432586
-237.107574,9.717574
128.391818,-239.269064
266.617524,-146.544151
106.114987,155.885425
-13.412248,-183.037475
-235.893927,33.553844
407.246423,-96.570692
125.616867,176.228909
85.195193,-150.105766
159.076427,-132.599771
145.065907,132.478750
65.453392,-171.153791
-192.608176,-64.486465
-284.560444,-143.951253
-103015.300355,0.574893
-395.152347,-411.706317
402.818959,-280.100730
46.750762,232.166478
20.605045,-201.872529
-214.138240,-142.888326
351.731602,-45.822109
49.423035,-197.418716
-177.399159,0.245852
224.462492,264.176742
-255.696969,102.624035
108.884933,-249.071039
222.548249,-216.255219
-49.140519,-195.839279
225.611991,54.460664
-193.705776,28.095059
201.387483,77.565178
